epoch,angular_error_deg,loss,lr,val_angular_error_deg,val_loss
0,11.23701286315918,0.12230947613716125,0.0015,6.545279502868652,0.077588751912117
1,3.9691691398620605,0.045833371579647064,0.0015,6.294865608215332,0.07559487968683243
2,3.453810691833496,0.03947719559073448,0.0015,6.423295021057129,0.0735435038805008
3,3.1471705436706543,0.036037128418684006,0.0015,6.06864070892334,0.06908978521823883
4,2.8560752868652344,0.032828062772750854,0.0015,6.0616326332092285,0.07048165053129196
5,2.6328535079956055,0.03036845475435257,0.0015,6.1791768074035645,0.07116920500993729
6,2.5553510189056396,0.029401244595646858,0.0015,5.714986324310303,0.06599362194538116
